host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,popularity,host_is_local,host_years,review_years_range
2,1.0,0.73,1,4,1,1,2,2,1.0,1.0,671.0,1,1125,1,16,36,64,339,4.73,4.85,4.87,4.9,4.84,4.78,4.86,0,0.84,3,1,10,7.42
3,1.0,0.99,0,11,1,1,1,16,8.0,1.0,387.0,1,1125,1,0,0,0,0,4.64,4.78,4.63,4.78,4.72,4.79,4.72,0,3.86,3,1,7,7.49
1,1.0,0.33,0,3,1,1,2,2,1.0,1.0,1600.0,1,1125,1,26,56,86,361,4.4,4.4,4.6,4.8,4.8,4.4,4.2,0,0.05,2,1,9,0.13
3,1.0,1.0,1,39,1,1,0,4,2.0,2.0,1695.0,28,366,1,0,3,4,94,4.84,4.86,4.89,4.92,4.95,4.67,4.83,1,0.4,3,1,9,7.12
3,1.0,1.0,0,12,1,1,0,3,1.0,1.0,1039.0,30,1125,1,10,29,59,149,4.91,4.94,4.91,4.97,5.0,4.58,4.77,1,0.36,0,1,7,2.93
3,1.0,1.0,1,11,1,1,0,6,3.0,3.0,3450.0,1,1125,1,5,18,38,128,4.82,4.85,4.94,4.92,4.88,4.7,4.79,0,1.72,3,1,8,7.49
3,1.0,1.0,0,257,1,1,0,3,1.0,1.0,1650.0,20,1125,1,0,21,51,142,4.8,4.84,4.66,4.91,4.9,4.91,4.63,1,0.76,3,1,8,7.51
3,1.0,1.0,0,2,1,1,0,3,1.0,1.0,750.0,5,1125,1,0,23,40,131,4.52,4.69,4.39,4.63,4.63,4.62,4.68,1,0.7,3,1,7,7.17
3,1.0,1.0,0,1,1,1,0,4,2.0,2.0,2156.0,2,1125,1,7,14,35,120,4.57,4.7,4.51,4.89,4.88,4.71,4.55,1,1.31,3,1,7,7.2
3,1.0,0.85,0,40,1,1,0,2,1.0,1.0,1200.0,90,730,1,27,57,87,362,4.78,4.85,4.88,4.75,4.84,4.67,4.76,0,1.08,3,1,4,7.21
2,0.88,0.75,0,8,1,1,0,4,2.0,2.0,2900.0,2,730,1,25,55,75,75,4.69,4.83,4.67,4.89,4.89,4.81,4.69,0,0.4,3,1,7,3.44
3,1.0,0.93,0,4,1,1,0,2,1.0,1.0,1400.0,21,1125,1,10,10,24,299,4.94,4.89,4.5,4.89,4.83,4.94,4.83,0,0.2,0,1,11,7.29
2,1.0,0.25,0,12,1,1,0,2,1.0,1.0,460.0,10,1125,1,1,1,1,1,4.8,5.0,5.0,5.0,5.0,5.0,5.0,0,0.07,2,1,8,3.66
3,1.0,1.0,0,4,1,1,2,2,1.0,1.0,650.0,1,1125,1,30,60,90,365,5.0,5.0,5.0,5.0,4.8,4.8,4.6,1,0.07,2,1,9,5.52
3,1.0,1.0,1,7,1,1,0,3,1.0,1.0,2850.0,1,1125,1,11,41,71,346,4.96,5.0,4.96,4.96,5.0,4.96,4.92,1,0.27,0,1,7,7.15
2,1.0,0.73,1,4,1,1,2,2,1.0,1.0,600.0,1,1125,1,19,41,71,346,4.74,4.79,4.79,4.85,4.88,4.71,4.76,0,0.38,3,1,10,7.52
3,1.0,1.0,1,7,1,1,2,5,2.0,2.0,3850.0,1,1125,1,14,24,54,144,4.92,4.94,4.97,4.98,4.93,4.91,4.88,1,1.2,3,1,7,7.4
0,0.14,0.23,0,7,1,1,0,4,1.0,1.0,914.0,3,1125,1,30,56,79,354,4.6,4.76,4.56,4.78,4.85,4.2,4.6,0,0.58,3,1,8,2.0
3,1.0,1.0,1,7,1,1,0,4,1.0,2.0,1524.0,1,1125,1,25,55,85,360,4.96,5.0,4.94,4.98,5.0,4.52,4.89,0,0.9,3,1,9,6.77
3,1.0,0.97,0,14,1,1,2,2,1.0,1.0,1000.0,2,1125,1,24,54,84,359,4.35,4.41,4.0,4.53,4.35,4.53,4.71,0,0.19,0,0,7,6.56
3,1.0,1.0,0,6,1,1,2,4,1.0,3.0,639.0,2,365,1,4,4,31,306,4.72,4.79,4.81,4.88,4.87,4.43,4.78,0,1.79,3,1,8,6.49
3,1.0,1.0,1,7,1,1,2,3,1.0,1.0,2850.0,1,1125,1,0,0,0,0,4.84,4.81,4.9,4.94,4.87,4.84,4.68,1,0.33,0,1,7,7.21
3,1.0,1.0,0,15,1,0,2,2,1.0,1.0,646.0,3,365,1,3,24,54,144,4.62,4.75,4.78,4.75,4.7,4.49,4.72,1,0.75,3,1,8,7.32
3,1.0,0.98,1,2,1,1,0,2,1.0,2.0,1039.0,3,1125,1,2,20,47,322,4.84,4.88,4.77,4.9,4.92,4.63,4.82,0,2.08,3,0,8,7.49
3,1.0,1.0,0,1,1,1,2,3,1.0,2.0,999.0,30,730,1,30,60,90,365,4.92,4.67,4.67,5.0,4.92,4.67,4.83,1,0.82,0,1,9,1.17
3,1.0,1.0,0,2,1,1,0,4,1.0,1.0,1200.0,14,1125,1,7,12,13,68,4.79,4.81,4.68,4.61,4.63,4.86,4.87,1,0.81,3,0,8,7.15
3,1.0,1.0,0,14,1,1,2,4,2.0,2.0,6974.0,1,999,1,7,29,59,334,4.75,5.0,4.25,4.75,5.0,3.75,4.75,1,0.05,2,1,10,5.15
3,1.0,1.0,0,42,1,1,2,4,1.0,1.0,1450.0,3,1124,1,13,30,60,335,5.0,4.9,5.0,5.0,4.89,5.0,5.0,0,0.12,2,1,10,6.23
0,0.13,0.0,0,6,1,1,2,2,2.0,1.0,582.0,1,1125,1,29,59,89,364,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,0.03,1,1,8,0.33
3,1.0,1.0,0,3,1,1,0,2,1.0,1.0,1100.0,30,365,1,28,58,88,88,4.84,4.89,4.74,4.84,5.0,4.79,4.84,0,0.21,0,0,8,2.99
3,1.0,1.0,0,1,1,1,2,1,1.0,2.0,2000.0,1,1125,1,24,54,84,359,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.02,1,1,7,0.0
3,1.0,1.0,1,2,1,1,0,2,1.0,1.0,600.0,28,1125,1,0,0,0,178,4.74,4.77,4.91,4.81,4.84,4.86,4.91,0,0.56,3,1,7,2.44
3,0.92,0.71,0,119,1,1,2,1,1.0,1.0,2000.0,1,100,1,30,60,90,365,4.64,4.64,4.64,4.64,4.86,4.57,4.57,0,0.15,0,1,10,2.07
3,1.0,0.99,0,118,1,1,0,2,1.0,1.0,1869.0,14,1125,1,8,8,35,310,4.48,4.65,4.49,4.68,4.74,4.85,4.52,1,1.22,3,0,9,7.48
3,0.92,0.71,0,119,1,1,2,1,1.0,1.0,2214.0,1,100,1,30,60,90,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.07,2,1,10,4.34
3,1.0,0.79,1,5,1,1,2,2,2.0,2.0,950.0,1,1125,1,18,48,78,353,4.64,4.93,4.86,4.86,4.86,4.64,4.71,0,0.16,0,1,7,6.89
2,1.0,0.96,0,5,1,0,2,6,4.0,4.0,1386.0,1,1125,1,22,52,82,173,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.14,1,0,7,0.0
3,1.0,0.79,1,5,1,1,2,2,2.0,1.0,914.0,1,31,1,17,47,77,352,4.9,5.0,4.85,4.95,5.0,4.85,4.75,0,0.3,0,1,7,5.46
3,1.0,1.0,1,7,1,1,0,7,2.0,6.0,2528.0,1,1125,1,24,54,84,359,4.93,4.93,5.0,5.0,5.0,4.57,4.79,0,0.16,0,1,9,7.18
1,1.0,0.33,0,3,1,1,3,6,0.0,6.0,636.0,1,1125,1,29,59,89,364,4.67,4.83,5.0,5.0,5.0,4.6,4.8,0,0.07,2,1,9,6.84
3,1.0,1.0,0,13,1,1,0,6,2.0,4.0,5811.0,1,1125,1,2,9,33,307,4.68,4.8,4.74,4.79,4.61,4.8,4.77,1,2.72,3,0,8,7.49
3,1.0,0.97,0,9,1,1,2,2,1.0,1.0,900.0,1,1125,1,20,50,80,355,4.67,4.67,4.33,4.67,4.67,4.67,4.33,1,0.03,1,1,8,0.61
3,1.0,0.91,1,2,1,1,0,2,1.0,1.0,950.0,10,1123,1,2,15,45,135,4.68,4.97,4.61,4.95,4.97,4.76,4.89,1,0.42,3,0,7,7.33
3,1.0,1.0,1,8,1,1,0,8,3.0,5.0,9513.0,1,1125,1,13,32,62,333,4.81,4.85,4.89,4.9,4.86,4.64,4.68,0,1.43,3,1,7,7.47
0,0.0,0.0,0,1,1,1,0,2,1.0,1.0,1300.0,30,365,1,1,24,54,54,4.81,4.83,4.91,4.86,4.9,4.34,4.74,0,0.64,3,1,8,3.66
3,1.0,1.0,1,1,1,1,0,2,1.0,2.0,790.0,30,30,1,0,28,58,333,4.75,4.25,4.75,4.5,4.75,5.0,4.25,0,0.3,2,1,8,0.8
3,1.0,1.0,0,14,1,1,2,6,2.0,4.0,14029.0,1,999,1,17,40,70,345,4.79,4.88,4.96,4.88,4.72,4.36,4.76,1,0.28,0,1,10,6.85
3,1.0,0.85,0,40,1,1,0,6,2.0,5.0,2950.0,15,730,1,8,18,41,234,4.7,4.74,4.71,4.7,4.75,4.63,4.63,0,2.07,3,1,4,6.57
3,1.0,1.0,0,1,1,1,0,4,3.0,3.0,3000.0,12,1125,1,22,26,56,331,4.92,5.0,4.69,4.92,5.0,4.54,4.69,0,0.15,0,1,7,6.72
3,1.0,1.0,0,13,1,1,0,6,2.0,4.0,6602.0,1,1125,1,23,40,70,311,4.74,4.85,4.74,4.87,4.8,4.86,4.79,1,2.07,3,0,8,5.79
3,1.0,1.0,0,12,1,1,0,2,1.0,1.0,1100.0,1,14,1,29,59,89,89,4.64,4.54,4.92,4.77,4.0,3.77,4.38,0,0.16,0,1,7,2.45
3,1.0,1.0,0,3,1,1,0,4,1.0,2.0,2857.0,10,150,1,5,18,24,78,4.98,4.96,4.87,4.94,4.94,4.85,4.83,0,0.59,3,1,7,7.36
3,1.0,1.0,1,3,1,1,0,2,1.0,1.0,353.0,28,1125,1,0,0,8,165,4.91,4.96,4.91,5.0,4.96,4.57,4.96,0,0.28,0,1,8,6.58
3,1.0,1.0,1,5,1,1,0,3,1.0,1.0,1464.0,2,1125,1,24,39,66,157,4.92,4.98,4.97,4.9,4.98,4.56,4.81,1,1.86,3,1,9,7.45
1,1.0,0.0,0,2,1,1,0,3,1.0,2.0,990.0,1,1125,1,5,35,65,340,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,0.01,1,0,9,0.0
3,0.92,0.71,0,119,1,1,2,1,1.0,1.0,2000.0,1,100,1,29,59,89,364,4.43,4.71,4.57,4.57,4.43,4.43,4.5,0,0.16,0,1,10,6.76
3,1.0,0.86,0,5,1,1,0,4,2.0,2.0,4151.0,15,1125,1,22,52,82,357,4.69,4.75,4.25,4.81,4.81,4.63,4.56,0,0.21,0,1,8,2.45
3,1.0,1.0,0,6,1,1,0,3,2.0,1.0,20185.0,7,30,1,0,28,58,58,4.79,4.88,4.85,4.79,4.88,4.88,4.73,0,0.38,0,1,8,6.8
2,1.0,0.84,1,30,1,1,0,2,1.0,1.0,1000.0,7,1125,1,17,36,46,291,4.83,5.0,5.0,5.0,4.83,4.67,4.83,0,0.07,2,1,10,7.06
3,1.0,1.0,1,8,1,1,2,4,1.0,4.0,1943.0,1,365,1,24,54,84,359,4.88,4.92,4.92,4.96,4.96,4.62,4.85,1,0.29,0,1,10,6.95
2,0.92,0.95,1,4,1,1,2,2,1.0,1.0,766.0,3,730,1,0,22,52,327,4.68,4.76,4.85,4.94,4.94,4.71,4.65,0,0.4,0,1,9,6.83
3,1.0,0.66,0,355,1,1,0,9,3.0,4.0,28919.0,2,60,1,20,43,73,348,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.05,2,0,12,6.09
3,1.0,0.96,1,6,1,1,2,2,1.0,1.0,2100.0,1,10,1,17,47,77,167,4.88,4.94,4.81,4.94,5.0,4.69,4.75,0,0.18,0,0,9,7.39
3,1.0,0.99,0,118,1,1,0,2,1.0,1.0,1266.0,1,1125,1,18,40,70,345,4.64,4.68,4.76,4.72,4.65,4.87,4.67,1,1.06,3,0,9,7.38
3,1.0,1.0,0,3,1,1,0,2,1.0,1.0,920.0,4,400,1,7,12,38,313,4.51,4.6,4.36,4.53,4.73,4.73,4.6,0,0.5,3,1,7,7.36
1,0.6,0.33,0,3,1,1,0,6,3.0,4.0,8956.0,30,31,1,29,59,89,364,4.71,4.86,4.64,4.93,4.86,4.71,4.57,0,0.17,0,0,11,2.08
1,0.5,0.0,0,1,1,1,0,4,1.0,1.0,1039.0,2,9,1,0,23,53,143,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.01,1,1,8,0.0
3,1.0,0.99,0,118,1,1,1,2,1.0,1.0,1223.0,1,1125,1,17,45,75,350,4.81,4.87,4.77,4.97,4.9,4.97,4.8,1,0.36,0,0,9,7.01
3,1.0,1.0,0,1,1,1,0,2,1.0,1.0,3500.0,1,30,1,25,55,85,356,5.0,5.0,4.5,5.0,5.0,5.0,4.5,1,0.03,1,1,7,0.04
3,1.0,0.9,1,6,1,1,0,8,3.0,4.0,9143.0,2,1125,1,25,55,85,360,4.89,4.94,4.78,5.0,4.83,4.76,4.76,1,0.21,0,1,8,7.09
3,1.0,1.0,0,13,1,1,0,4,2.0,2.0,6602.0,30,1125,1,12,12,29,304,4.21,4.25,4.36,3.95,3.82,4.65,4.28,1,0.86,3,0,8,7.21
3,1.0,1.0,0,5,1,1,2,2,1.0,1.0,1400.0,1,30,1,20,50,80,355,5.0,5.0,5.0,4.5,5.0,4.5,5.0,1,0.17,1,1,9,0.85
3,1.0,1.0,0,1,1,1,0,3,1.0,2.0,1800.0,7,1125,1,0,0,19,294,4.66,4.69,4.73,4.78,4.74,4.39,4.68,1,1.52,3,0,7,7.21
3,1.0,1.0,1,10,1,1,1,2,1.0,1.0,2071.0,1,1125,1,0,0,0,0,4.86,4.89,4.77,4.96,4.93,4.58,4.74,1,4.17,3,1,9,7.17
3,1.0,1.0,1,10,1,1,1,2,1.0,1.0,2071.0,1,1125,1,0,0,0,0,4.83,4.88,4.81,4.93,4.91,4.54,4.7,1,2.91,3,1,9,6.61
3,1.0,1.0,0,15,1,0,2,2,1.0,2.0,647.0,3,365,1,14,39,69,344,4.38,4.57,4.59,4.51,4.54,4.3,4.51,1,0.41,3,1,8,7.42
3,1.0,1.0,0,15,1,0,2,3,1.0,3.0,686.0,3,365,1,15,45,75,166,4.5,4.8,4.73,4.47,4.6,4.5,4.67,1,0.33,0,1,8,7.2
3,1.0,0.97,0,14,1,1,0,2,1.0,1.0,1000.0,2,1125,1,18,48,78,353,4.44,4.56,4.44,4.28,4.4,4.56,4.64,0,0.3,0,0,7,6.41
3,1.0,1.0,0,15,1,0,2,2,1.0,1.0,643.0,3,365,1,10,37,67,342,4.41,4.63,4.81,4.35,4.69,4.5,4.69,1,0.2,0,1,8,6.99
3,1.0,1.0,0,52,1,1,0,2,1.0,1.0,693.0,60,1125,1,29,59,89,180,3.5,5.0,4.0,5.0,5.0,4.0,4.0,1,0.02,1,0,11,1.16
2,1.0,0.88,1,3,1,1,0,2,1.0,1.0,1700.0,1,365,1,0,15,45,290,4.95,4.96,4.97,4.92,4.91,4.6,4.89,1,1.22,3,1,8,7.1
2,1.0,0.0,0,11,1,1,0,3,1.0,2.0,6594.0,2,1124,1,29,59,89,364,4.72,4.77,4.61,4.88,4.93,4.28,4.65,0,0.8,3,0,11,2.3
3,1.0,1.0,0,15,1,0,2,2,1.0,1.0,610.0,3,1125,1,12,42,72,72,4.47,4.79,4.69,4.69,4.52,4.36,4.6,1,0.48,3,1,8,7.36
2,0.98,0.98,0,106,1,1,2,2,1.0,1.0,691.0,30,365,1,10,40,70,345,1.0,3.0,4.0,4.0,3.0,3.0,5.0,0,0.1,1,0,10,0.0
3,1.0,1.0,0,17,1,1,0,6,1.0,2.0,1021.0,1,1125,1,6,18,40,313,4.54,4.68,4.53,4.85,4.8,4.57,4.7,1,4.1,3,1,8,7.33
3,1.0,0.74,0,14,1,1,0,2,1.0,1.0,1850.0,2,1125,1,3,31,61,336,4.78,4.89,4.84,4.93,4.94,4.09,4.74,0,1.17,3,1,7,2.07
3,1.0,0.86,1,51,1,1,0,2,1.0,1.0,3113.0,20,999,1,0,25,55,330,4.94,4.88,4.66,4.94,4.97,4.97,4.59,0,0.38,0,1,10,6.84
3,1.0,1.0,0,3,1,1,0,2,1.0,1.0,729.0,1,1125,1,0,7,22,270,4.6,4.75,4.67,4.8,4.62,4.5,4.67,1,1.17,3,1,8,7.37
3,1.0,0.96,0,68,1,1,0,4,1.0,2.0,1657.0,7,365,1,0,3,9,282,4.74,4.79,4.71,4.66,4.74,4.85,4.72,0,1.72,3,1,8,6.92
3,1.0,1.0,0,28,1,1,0,3,1.0,2.0,1536.0,1,730,1,3,14,17,252,4.74,4.77,4.68,4.86,4.91,4.5,4.75,0,3.75,3,1,8,6.48
3,1.0,1.0,1,4,1,1,2,3,1.0,4.0,799.0,1,1125,1,11,22,52,327,4.86,4.97,4.94,4.8,4.97,4.51,4.89,1,0.39,3,1,10,7.3
2,1.0,0.95,1,3,1,1,0,2,1.0,1.0,850.0,8,365,1,10,10,31,306,4.71,4.84,4.76,4.78,4.71,4.51,4.82,0,0.64,3,0,12,6.78
1,1.0,0.0,0,2,1,1,3,6,3.0,6.0,400.0,1,1125,1,30,60,90,365,4.6,4.71,4.77,4.89,4.89,4.83,4.69,0,0.39,3,1,8,2.96
1,1.0,1.0,0,5,1,1,2,2,1.0,1.0,600.0,1,1125,1,30,60,90,365,2.25,1.75,2.5,2.25,3.0,3.0,2.25,1,0.05,2,1,7,2.01
1,1.0,1.0,0,5,1,1,2,5,1.0,3.0,1300.0,1,1125,1,30,60,90,365,3.0,3.5,3.5,3.5,3.5,4.0,3.5,1,0.02,1,1,7,0.09
1,1.0,1.0,0,5,1,1,2,2,1.0,1.0,800.0,1,1125,1,29,59,89,364,3.0,3.0,3.0,4.0,4.0,5.0,4.0,0,0.02,1,1,7,0.0
3,1.0,1.0,1,55,1,1,0,2,1.0,1.0,1397.0,30,1125,1,0,14,37,301,4.92,4.95,4.91,4.95,4.95,4.86,4.9,1,3.45,3,1,9,7.31
3,1.0,1.0,1,3,1,1,0,2,1.0,1.0,760.0,3,1125,1,26,56,86,361,4.88,4.93,4.98,4.93,4.93,4.65,4.75,1,0.44,3,1,8,7.15
3,1.0,1.0,0,3,1,1,2,4,2.0,2.0,1980.0,1,1125,1,30,60,90,365,4.0,4.21,4.36,4.57,4.57,4.14,4.07,1,0.16,0,1,7,1.96
3,1.0,1.0,0,52,1,1,0,2,1.0,1.0,710.0,90,1125,1,29,59,89,364,4.26,4.46,4.33,4.77,4.67,4.33,4.36,0,0.44,3,0,11,6.71
3,1.0,0.99,0,118,1,1,0,2,1.0,1.0,1869.0,14,1125,1,0,15,45,320,4.51,4.55,4.32,4.71,4.74,4.84,4.49,1,0.82,3,0,9,7.3
2,0.82,1.0,0,65,1,1,1,2,1.0,1.0,3199.0,1,1125,1,23,52,82,357,4.59,4.59,4.27,4.77,4.68,4.5,4.59,1,0.26,0,1,7,6.6
3,1.0,1.0,1,7,1,1,0,11,3.0,8.0,3983.0,1,1125,1,24,54,84,359,4.88,4.88,4.91,4.97,4.97,4.3,4.82,0,0.38,0,1,9,6.99
3,1.0,1.0,0,12,1,1,0,4,1.0,2.0,999.0,30,1125,1,0,0,11,101,4.89,4.94,4.91,4.94,4.96,4.71,4.79,0,0.62,3,1,7,4.46
3,1.0,1.0,1,5,1,1,0,4,1.0,2.0,1905.0,4,365,1,12,29,59,324,4.77,4.82,4.71,4.72,4.85,4.57,4.65,0,1.51,3,0,7,7.36
3,1.0,1.0,1,11,1,1,0,6,3.0,4.0,6022.0,1,1125,1,16,24,43,275,4.94,4.93,4.98,4.99,4.97,4.83,4.92,1,2.37,3,1,9,7.24
1,0.9,0.85,0,32,1,1,3,12,3.0,12.0,393.0,1,1110,1,8,38,68,343,4.64,4.73,4.73,4.82,4.82,5.0,4.91,0,0.12,0,1,8,2.74
2,1.0,0.97,0,5,1,1,2,2,1.0,1.0,1800.0,3,1125,1,15,44,74,349,4.82,4.9,4.78,4.81,4.82,4.55,4.81,0,0.67,3,1,8,7.39
2,1.0,1.0,1,3,1,1,0,4,1.0,3.0,650.0,3,120,1,1,20,50,325,4.62,4.79,4.53,4.84,4.76,4.65,4.7,0,0.43,3,1,8,7.36
3,1.0,0.92,1,8,1,1,2,2,1.0,1.0,750.0,1,1125,1,30,60,90,365,4.17,4.33,4.33,4.33,4.5,3.67,4.17,0,0.07,2,1,8,1.42
1,1.0,1.0,0,2,1,1,0,2,1.0,1.0,1436.0,2,1125,1,20,50,80,355,4.42,4.67,4.22,4.78,4.84,4.59,4.49,1,0.77,3,1,8,7.22
3,1.0,1.0,0,4,1,0,0,10,2.0,3.0,2000.0,3,365,1,0,0,0,268,3.88,4.38,3.63,4.75,4.5,4.25,3.88,1,0.09,2,0,7,3.37
3,0.9,0.95,0,4,1,1,2,2,1.0,1.0,870.0,15,1125,1,0,2,2,55,4.41,4.47,4.59,4.71,4.47,4.29,4.29,1,0.2,0,1,7,6.13
3,0.6,0.91,0,26,1,1,3,1,1.0,4.0,550.0,1,365,1,30,60,90,158,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.13,1,0,9,0.0
3,1.0,1.0,0,36,1,1,0,4,2.0,2.0,2749.0,1,1125,1,2,7,37,306,4.69,4.84,4.78,4.91,4.82,4.48,4.63,1,1.44,3,1,9,7.41
3,1.0,1.0,1,2,1,1,2,2,1.0,1.0,800.0,28,365,1,4,28,28,290,4.92,4.97,4.92,4.92,4.98,4.85,4.93,0,0.69,3,1,7,7.35
3,1.0,0.99,0,73,1,1,0,6,1.0,3.0,2185.0,3,1125,1,11,17,47,124,4.77,4.85,4.73,4.87,4.88,4.8,4.76,0,3.04,3,1,10,7.32
3,1.0,1.0,0,1,1,1,2,2,1.0,1.0,1090.0,3,730,1,0,0,0,232,4.74,4.89,4.77,4.71,4.85,4.73,4.75,1,0.54,3,0,7,7.08
2,1.0,0.88,0,5,1,1,0,3,1.0,3.0,1680.0,10,180,1,9,11,36,126,4.93,5.0,4.93,4.93,5.0,4.86,4.83,0,0.34,0,1,10,6.94
3,1.0,1.0,1,3,1,1,0,2,1.0,1.0,1039.0,1,1125,1,2,4,27,270,4.91,4.93,4.89,4.97,4.96,4.89,4.86,1,2.98,3,1,8,7.39
3,1.0,1.0,0,32,1,1,2,5,2.0,4.0,3242.0,1,1125,1,23,53,83,358,4.37,4.21,4.05,4.72,4.61,4.72,4.11,1,0.21,0,1,8,6.93
3,1.0,0.66,0,355,1,1,0,4,2.0,2.0,22509.0,7,60,1,30,60,90,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.01,1,0,12,0.0
3,1.0,1.0,0,1,1,1,2,2,1.0,2.0,990.0,30,1125,1,28,58,88,178,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.07,2,1,9,3.94
3,1.0,1.0,0,7,1,1,2,4,1.0,3.0,1200.0,1,1125,1,10,21,51,142,4.71,4.72,4.7,4.87,4.83,4.87,4.69,1,1.49,3,1,7,6.95
3,1.0,0.99,1,17,1,1,0,2,1.0,1.0,1290.0,14,240,1,0,22,22,97,4.86,4.91,4.89,4.95,4.96,4.55,4.75,0,0.9,3,1,12,7.26
3,1.0,1.0,0,1,1,1,0,2,1.0,1.0,2300.0,13,45,1,16,40,66,151,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.16,1,1,9,0.05
1,1.0,1.0,1,2,1,1,0,2,1.0,1.0,1500.0,28,180,1,16,22,22,274,4.85,4.81,4.71,4.88,4.92,4.81,4.81,0,0.54,3,1,7,7.12
2,1.0,0.71,0,7,1,1,2,4,1.0,3.0,2000.0,1,1125,1,30,60,90,365,5.0,5.0,4.8,4.8,5.0,4.0,4.8,0,0.06,2,0,7,1.55
3,1.0,0.81,0,45,1,1,0,5,1.0,2.0,1490.0,1,1125,1,13,39,69,69,4.44,4.59,4.53,4.69,4.57,4.34,4.45,1,1.53,3,1,6,4.91
2,1.0,0.0,0,1,1,1,2,2,1.0,1.0,1500.0,1,1125,1,30,60,90,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.03,1,1,7,0.44
3,1.0,1.0,0,52,1,1,0,2,1.0,1.0,999.0,365,1125,1,0,0,25,300,4.69,4.85,4.62,4.69,4.92,4.77,4.69,1,0.15,0,0,11,6.37
3,1.0,1.0,1,14,1,1,0,8,4.0,5.0,23631.0,1,1125,1,14,38,62,337,4.81,4.83,4.73,4.88,4.9,4.65,4.72,0,1.9,3,0,9,6.98
2,1.0,0.71,0,7,1,1,2,1,1.0,1.0,600.0,1,1125,1,30,60,90,365,4.56,4.83,4.63,4.79,4.76,4.21,4.63,0,0.28,0,0,7,6.43
3,1.0,1.0,0,16,1,1,2,3,1.0,2.0,1150.0,1,1125,1,29,59,89,364,4.0,5.0,5.0,5.0,5.0,4.0,4.0,0,0.01,1,1,9,0.0
3,1.0,0.98,0,5,1,1,0,2,1.0,1.0,1100.0,14,1125,1,0,24,54,329,4.92,4.89,4.89,4.8,4.92,4.78,4.89,0,1.02,3,0,9,5.83
3,1.0,1.0,1,4,1,1,0,2,1.0,1.0,2000.0,7,1125,1,7,26,56,331,4.82,4.9,4.88,4.92,4.88,4.92,4.8,1,0.6,3,0,7,6.92
2,1.0,0.75,0,13,1,1,0,4,1.0,2.0,1400.0,28,1125,1,0,0,0,256,4.74,4.9,4.55,4.84,4.9,4.84,4.81,0,0.34,0,0,8,7.19
2,0.92,0.91,1,5,1,0,2,2,1.0,1.0,1164.0,2,1125,1,22,52,82,173,4.98,5.0,4.95,4.95,4.93,4.73,4.84,0,0.66,3,1,8,6.94
2,0.92,0.91,1,5,1,0,2,2,1.0,1.0,1224.0,2,1125,1,21,43,73,163,4.92,4.93,4.89,4.89,4.77,4.68,4.87,0,1.35,3,1,8,6.95
3,1.0,1.0,1,8,1,1,0,5,2.0,3.0,5513.0,1,1125,1,7,34,64,336,4.91,4.93,4.93,4.97,4.93,4.83,4.8,1,1.09,3,1,7,7.32
1,1.0,1.0,0,6,1,1,0,6,4.0,3.0,4156.0,30,1125,1,27,57,87,88,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.01,1,1,8,0.0
3,1.0,1.0,1,7,1,1,0,7,2.0,5.0,2667.0,1,1125,1,24,54,84,359,4.89,4.89,4.88,5.0,5.0,4.33,4.89,0,0.11,2,1,9,2.31
3,1.0,0.99,1,5,1,1,2,2,1.0,1.0,710.0,1,1125,1,14,42,72,347,4.91,4.92,4.93,4.95,4.97,4.56,4.85,1,4.48,3,1,7,7.29
3,1.0,1.0,0,12,1,1,0,2,1.0,1.0,1100.0,1,14,1,29,59,89,89,4.38,4.64,4.73,4.73,4.62,4.04,4.5,0,0.29,0,1,7,3.58
2,1.0,0.99,1,5,1,1,2,2,1.0,1.0,1981.0,1,1125,1,16,43,72,347,4.75,4.74,4.88,4.86,4.84,4.8,4.65,0,1.3,3,1,7,7.19
3,1.0,1.0,0,3,1,1,2,2,1.0,1.0,800.0,1,1125,1,29,59,89,364,4.34,4.66,4.72,4.74,4.72,4.26,4.39,1,0.36,0,1,7,6.9
3,1.0,0.99,0,11,1,1,0,2,1.0,1.0,1611.0,1,1125,1,0,27,54,329,4.72,4.76,4.83,4.79,4.9,4.3,4.69,0,2.4,3,1,9,7.29
